episode,timestep,reward
5,1000,-37.6395
10,2000,-39.1333
16,3000,-40.57
21,4000,-49.0273
26,5000,-36.6019
32,6000,-46.5431
37,7000,-50.8547
43,8000,-47.6724
48,9000,-41.2286
53,10000,-57.1833
58,11000,-47.1876
63,12000,-42.0203
68,13000,-49.0944
73,14000,-40.2491
