episode,timestep,reward
5,1000,-38.7704
10,2000,-40.4881
15,3000,-54.3741
20,4000,-43.6653
25,5000,-48.8068
30,6000,-41.6943
35,7000,-47.1274
41,8000,-38.5108
47,9000,-51.2044
52,10000,-40.527
57,11000,-37.2689
62,12000,-47.3006
67,13000,-50.7146
72,14000,-53.5722
77,15000,-41.6063
82,16000,-48.264
87,17000,-41.9516
92,18000,-46.7516
97,19000,-40.7854
102,20000,-42.7638
108,21000,-44.1564
113,22000,-45.2655
118,23000,-44.3922
123,24000,-39.1353
