episode,timestep,reward
4,1000,-101.2573
9,2000,-91.3474
15,3000,-69.3131
20,4000,-71.5007
25,5000,-70.4525
30,6000,-139.5436
36,7000,-89.1823
41,8000,-114.2801
46,9000,-136.759
51,10000,-124.7133
56,11000,-133.1113
61,12000,-128.6975
67,13000,-125.2711
71,14000,-150.0608
77,15000,-111.533
81,16000,-70.5127
87,17000,-57.0267
92,18000,-71.6675
97,19000,-64.8842
